customer_id,tenure,monthly_charges,total_charges,num_products,contract_type,payment_method,internet_service,online_security,tech_support,paperless_billing,senior_citizen,gender,partner,dependents,phone_service,multiple_lines,streaming_tv,streaming_movies,device_protection,online_backup,churn
CUST00179,68,96.59,1088.85,3,Two year,Credit card,No,Yes,No,Yes,0,Male,Yes,No,Yes,Yes,No,No,No,No,0
CUST00180,69,89.17,7551.44,1,One year,Bank transfer,DSL,Yes,Yes,No,1,Male,Yes,No,No,Yes,No internet service,No,Yes,No,0
CUST00181,10,116.56,6437.54,1,One year,Credit card,Fiber optic,No internet service,Yes,No,0,Female,Yes,Yes,Yes,Yes,Yes,No,No,Yes,1
CUST00182,15,59.36,1461.63,1,One year,Mailed check,DSL,No,No,No,0,Female,No,No,No,No,No,Yes,Yes,No,0
CUST00183,58,33.07,3264.41,1,Month-to-month,Credit card,DSL,No,Yes,Yes,1,Female,No,No,Yes,Yes,No,Yes,Yes,Yes,0
CUST00184,69,87.17,2857.86,2,Month-to-month,Mailed check,Fiber optic,No,Yes,No,0,Male,Yes,No,Yes,Yes,No,No,No internet service,Yes,1
CUST00185,2,92.93,6332.21,3,Two year,Mailed check,No,No internet service,Yes,Yes,1,Female,Yes,No,Yes,No,No internet service,No internet service,No,No internet service,0
CUST00186,19,77.51,4091.5,2,Month-to-month,Mailed check,Fiber optic,Yes,Yes,No,1,Female,No,No,Yes,No phone service,No,No,No,Yes,0
CUST00187,58,40.68,1040.24,4,One year,Electronic check,Fiber optic,No internet service,No,No,1,Female,Yes,Yes,Yes,Yes,Yes,No internet service,No internet service,No internet service,0
CUST00188,35,70.45,5917.16,4,Two year,Credit card,No,No,No,Yes,1,Male,Yes,No,Yes,No,Yes,Yes,No,No internet service,0
CUST00189,18,51.22,3187.17,4,Month-to-month,Bank transfer,Fiber optic,No internet service,No,Yes,0,Female,No,No,Yes,No,No,No,Yes,No,0
CUST00190,66,62.75,2118.14,4,Two year,Mailed check,DSL,No internet service,No,No,1,Female,Yes,No,Yes,Yes,Yes,Yes,No,No internet service,0
CUST00191,18,84.52,3016.48,4,Two year,Bank transfer,Fiber optic,No,No internet service,No,0,Male,Yes,No,Yes,Yes,Yes,No,No,No,0
CUST00192,19,94.52,3992.1,3,One year,Mailed check,Fiber optic,Yes,No internet service,Yes,0,Male,Yes,No,Yes,No,No,Yes,No,Yes,0
CUST00193,70,43.22,2758.06,2,Month-to-month,Bank transfer,Fiber optic,Yes,No internet service,No,0,Male,No,No,Yes,Yes,No,No,No internet service,No,0
CUST00194,51,60.53,1950.41,4,Month-to-month,Electronic check,Fiber optic,No,No,Yes,0,Male,No,No,Yes,No,Yes,No,No,No internet service,0
CUST00195,32,46.92,3200.05,1,Month-to-month,Mailed check,DSL,Yes,No internet service,Yes,0,Male,No,No,Yes,No,No internet service,No,No,No,0
CUST00196,39,39.86,173.0,3,Two year,Electronic check,Fiber optic,Yes,No,No,0,Female,No,Yes,Yes,No,No,Yes,No,No,0
CUST00197,38,98.34,6184.53,1,Two year,Electronic check,Fiber optic,Yes,No,Yes,1,Female,Yes,No,Yes,Yes,No,Yes,Yes,Yes,0
CUST00198,0,110.93,1384.14,3,One year,Credit card,Fiber optic,No,Yes,Yes,0,Female,No,No,Yes,No,No,Yes,No internet service,No,1
CUST00199,10,57.02,370.36,3,Month-to-month,Bank transfer,No,Yes,No,No,0,Male,No,No,Yes,Yes,No,No,No internet service,No,1
CUST00200,56,95.13,5236.52,1,Month-to-month,Mailed check,No,No internet service,Yes,No,0,Male,No,Yes,Yes,No,No,Yes,No,No,0
CUST00201,49,109.7,6196.01,1,One year,Electronic check,Fiber optic,No internet service,Yes,No,0,Male,Yes,No,Yes,Yes,No internet service,Yes,Yes,No,0
CUST00202,22,104.61,6514.36,4,One year,Bank transfer,Fiber optic,No,No,No,0,Male,Yes,No,No,No,Yes,No,No,No,0
CUST00203,30,38.28,3958.2,1,Two year,Credit card,Fiber optic,No,No,No,0,Male,No,No,Yes,No,No internet service,Yes,No,Yes,1
CUST00204,41,115.63,1658.84,2,One year,Bank transfer,Fiber optic,No,No internet service,No,0,Female,Yes,Yes,Yes,No,No,No,Yes,No,0
CUST00205,6,57.67,5903.08,3,Two year,Bank transfer,No,No,No,No,0,Female,No,No,Yes,Yes,No,Yes,Yes,Yes,0
CUST00206,15,53.92,5603.71,3,One year,Credit card,Fiber optic,No,No,No,0,Female,Yes,No,Yes,No,Yes,No internet service,Yes,No,0
CUST00207,59,26.24,1985.24,4,One year,Credit card,DSL,No,No,No,0,Male,No,Yes,Yes,Yes,No,No,No,No,0
CUST00208,1,68.62,7229.19,3,Month-to-month,Credit card,Fiber optic,No,No,Yes,0,Female,Yes,No,Yes,No,No,No,No,No,0
CUST00209,0,30.9,852.88,1,Two year,Electronic check,Fiber optic,No,No,No,0,Male,No,Yes,Yes,Yes,Yes,No internet service,No internet service,No,0
CUST00210,47,44.85,7861.85,3,One year,Bank transfer,Fiber optic,No,No internet service,Yes,0,Male,Yes,No,Yes,Yes,No,No internet service,Yes,Yes,0
CUST00211,11,51.69,6884.78,3,Month-to-month,Credit card,Fiber optic,No,No,No,0,Female,Yes,No,Yes,No,No,No,Yes,No,0
CUST00212,68,100.88,5509.43,1,Month-to-month,Bank transfer,DSL,Yes,No,No,0,Male,No,No,Yes,Yes,No,Yes,Yes,No internet service,0
CUST00213,36,107.55,7511.22,1,Month-to-month,Bank transfer,DSL,No,No,Yes,0,Female,No,No,Yes,No,No,Yes,No internet service,No internet service,0
CUST00214,31,50.25,5784.04,3,Month-to-month,Electronic check,DSL,No,No internet service,Yes,1,Male,Yes,Yes,No,Yes,No,Yes,No,No,0
CUST00215,8,105.87,1539.85,2,Month-to-month,Bank transfer,Fiber optic,No,No internet service,Yes,0,Male,Yes,Yes,Yes,Yes,No,No,No internet service,No internet service,1
CUST00216,18,105.72,3548.41,1,Month-to-month,Electronic check,DSL,No,No,Yes,0,Female,No,No,Yes,Yes,No,No,No internet service,No,1
CUST00217,47,96.47,590.59,2,Month-to-month,Credit card,No,No internet service,No,No,0,Male,No,No,Yes,No,No internet service,No internet service,Yes,Yes,1
CUST00218,2,34.67,3129.47,2,Month-to-month,Credit card,DSL,Yes,No,No,0,Female,Yes,No,Yes,No,Yes,No,Yes,No,0
CUST00219,19,89.03,5937.99,4,Two year,Bank transfer,No,No,No internet service,No,0,Female,Yes,No,Yes,No,Yes,No,No,No internet service,1
CUST00220,23,114.5,3103.82,2,Month-to-month,Electronic check,DSL,No,No,No,0,Female,No,No,Yes,Yes,No,Yes,Yes,No,0
CUST00221,53,88.25,2655.75,4,One year,Electronic check,DSL,No,Yes,No,0,Female,No,No,No,No,No,No,No,Yes,0
CUST00222,32,53.16,4770.94,2,Month-to-month,Mailed check,Fiber optic,No,No,No,0,Female,Yes,Yes,Yes,No,No internet service,No,No,No internet service,0
CUST00223,23,70.06,6980.19,4,Month-to-month,Mailed check,DSL,No internet service,No,Yes,0,Female,Yes,No,Yes,Yes,Yes,No,No,No,0
CUST00224,71,84.57,399.71,1,Month-to-month,Credit card,No,Yes,No,No,0,Female,Yes,Yes,Yes,Yes,No,No,Yes,Yes,0
CUST00225,35,71.06,3096.05,3,Two year,Credit card,DSL,No internet service,Yes,Yes,0,Female,No,No,Yes,No,Yes,Yes,Yes,No,0
CUST00226,37,32.0,1282.76,3,One year,Mailed check,Fiber optic,No internet service,Yes,No,0,Female,Yes,No,No,No,No,No,No,Yes,1
CUST00227,24,51.21,5568.93,4,Month-to-month,Electronic check,No,No,No,No,1,Male,No,No,Yes,No,No,Yes,Yes,Yes,1
CUST00228,17,100.24,863.68,1,One year,Bank transfer,Fiber optic,No,No internet service,Yes,0,Male,Yes,Yes,Yes,Yes,No internet service,No,No,Yes,0
CUST00229,65,106.14,5325.17,4,Month-to-month,Bank transfer,DSL,No,No internet service,No,0,Male,Yes,No,Yes,Yes,No internet service,Yes,Yes,Yes,0
CUST00230,53,33.73,2303.72,4,Two year,Electronic check,DSL,No,No,No,0,Female,No,No,Yes,Yes,No,No,Yes,No,0
CUST00231,34,115.24,1607.36,1,Two year,Credit card,Fiber optic,No internet service,No internet service,Yes,0,Male,No,No,Yes,No phone service,No,No internet service,No,Yes,0
CUST00232,60,52.88,7492.09,2,One year,Bank transfer,DSL,Yes,Yes,Yes,0,Male,No,No,Yes,No,No,Yes,No,No internet service,0
CUST00233,40,86.23,167.83,2,One year,Electronic check,Fiber optic,Yes,No,No,0,Male,Yes,No,Yes,No,No,Yes,Yes,No,1
CUST00234,32,95.18,3513.46,1,Two year,Bank transfer,No,Yes,Yes,Yes,1,Female,Yes,Yes,Yes,No,No internet service,No,No,No,0
CUST00235,67,101.19,192.58,4,One year,Electronic check,No,No,No,Yes,0,Male,No,Yes,Yes,No,Yes,No internet service,Yes,Yes,0
CUST00236,32,114.57,3879.07,3,One year,Mailed check,DSL,Yes,No internet service,Yes,1,Female,Yes,No,Yes,Yes,No,Yes,Yes,No internet service,0
CUST00237,13,51.29,4018.36,4,Two year,Mailed check,DSL,No internet service,No internet service,No,0,Male,No,Yes,Yes,No,No,No internet service,No,No,0
CUST00238,20,105.85,2586.87,2,One year,Bank transfer,DSL,No,No,Yes,0,Female,Yes,No,Yes,No,No,Yes,No,No,1
CUST00239,47,33.17,1074.65,1,One year,Bank transfer,Fiber optic,No internet service,No,No,1,Female,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,0
CUST00240,19,90.5,3023.57,1,Two year,Bank transfer,Fiber optic,Yes,No internet service,Yes,0,Male,No,No,Yes,Yes,Yes,No,Yes,Yes,0
CUST00241,7,94.2,5384.66,1,One year,Bank transfer,No,No,Yes,Yes,0,Female,No,Yes,Yes,Yes,Yes,No,No,No,1
CUST00242,6,87.77,6263.52,2,One year,Mailed check,Fiber optic,Yes,No,Yes,0,Female,No,Yes,Yes,Yes,No internet service,No internet service,Yes,No,0
CUST00243,66,45.23,4255.39,4,Month-to-month,Mailed check,DSL,Yes,Yes,Yes,1,Male,Yes,No,No,No,No,Yes,No internet service,No internet service,1
CUST00244,16,107.3,4726.88,1,Month-to-month,Electronic check,Fiber optic,No,No internet service,No,0,Male,Yes,Yes,No,Yes,Yes,No,Yes,No internet service,0
CUST00245,32,36.89,1620.92,3,Month-to-month,Bank transfer,DSL,No internet service,Yes,No,0,Female,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,0
CUST00246,47,25.36,2312.9,1,Month-to-month,Mailed check,DSL,No,Yes,No,0,Female,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,0
CUST00247,58,91.75,1311.93,4,Month-to-month,Credit card,DSL,No,No,Yes,0,Male,No,No,Yes,No,Yes,Yes,No,No internet service,0
CUST00248,21,67.55,2009.38,2,Two year,Electronic check,DSL,No,Yes,Yes,0,Female,No,No,Yes,No,No,No,Yes,No,1
CUST00249,29,104.91,1814.6,3,One year,Electronic check,Fiber optic,Yes,Yes,Yes,1,Male,Yes,No,Yes,No,No,Yes,No,No,0
CUST00250,37,58.34,4165.2,3,One year,Electronic check,Fiber optic,No,No,No,0,Female,No,Yes,Yes,Yes,No,No internet service,No,Yes,0
CUST00251,50,36.83,4510.26,1,Month-to-month,Credit card,DSL,Yes,No internet service,Yes,0,Female,Yes,No,Yes,Yes,No,Yes,No,Yes,0
CUST00252,53,103.64,7560.68,4,Two year,Credit card,No,No internet service,Yes,Yes,0,Male,No,Yes,Yes,No,No,Yes,Yes,Yes,0
CUST00253,7,74.89,1580.65,1,One year,Credit card,Fiber optic,No,No internet service,No,0,Male,No,No,No,Yes,No internet service,No,No internet service,No internet service,1
CUST00254,26,38.92,5140.57,3,One year,Mailed check,DSL,No,No internet service,Yes,0,Female,Yes,No,Yes,No phone service,No,No internet service,No,No internet service,0
CUST00255,26,92.04,6541.73,1,Month-to-month,Credit card,DSL,No,No,No,0,Female,Yes,No,Yes,No,Yes,No internet service,No,No,0
CUST00256,20,71.11,4490.73,4,Month-to-month,Electronic check,Fiber optic,Yes,No,No,0,Male,No,Yes,No,No,Yes,Yes,No,No,0
CUST00257,29,80.43,2054.93,2,One year,Bank transfer,No,No,Yes,No,0,Female,Yes,No,Yes,No,Yes,Yes,Yes,No,0
CUST00258,27,66.09,2115.15,3,One year,Electronic check,Fiber optic,No internet service,No,Yes,1,Male,No,Yes,Yes,No,No,No internet service,No internet service,No,0
CUST00259,63,102.87,333.24,4,Two year,Electronic check,No,No internet service,Yes,Yes,0,Male,Yes,No,Yes,No,No,Yes,Yes,No,0
CUST00260,68,102.96,2457.44,1,Two year,Mailed check,Fiber optic,Yes,Yes,Yes,0,Male,No,Yes,Yes,Yes,No,No,Yes,Yes,0
CUST00261,60,90.94,5961.94,3,Two year,Electronic check,Fiber optic,Yes,No,No,1,Male,Yes,No,Yes,No,No internet service,No,No,No,0
CUST00262,47,30.54,399.19,1,One year,Mailed check,Fiber optic,No,No,Yes,0,Male,No,Yes,Yes,Yes,No,No,No internet service,Yes,0
CUST00263,18,103.89,1769.98,1,Two year,Mailed check,Fiber optic,No internet service,No,No,0,Male,Yes,No,Yes,No phone service,No,No,No,Yes,1
CUST00264,3,87.1,5655.74,2,Two year,Bank transfer,Fiber optic,No internet service,No,No,0,Female,No,Yes,Yes,No,No,No,No internet service,No,0
CUST00265,34,89.7,6265.56,1,Month-to-month,Electronic check,No,No,No internet service,Yes,0,Male,No,No,No,Yes,Yes,No,No,No,1
CUST00266,63,56.3,3653.44,1,Month-to-month,Bank transfer,DSL,No,Yes,Yes,0,Female,Yes,No,Yes,No phone service,No,No,No internet service,No,1
CUST00267,48,107.93,5590.63,4,Month-to-month,Bank transfer,Fiber optic,No internet service,Yes,No,0,Female,No,Yes,Yes,Yes,Yes,No,No,No,1
CUST00268,16,92.54,3115.86,1,Month-to-month,Electronic check,Fiber optic,Yes,No,No,0,Male,Yes,No,Yes,No,No,No,Yes,Yes,1
CUST00269,43,31.26,1296.11,2,Month-to-month,Electronic check,Fiber optic,No internet service,Yes,Yes,0,Male,Yes,No,Yes,No,No,No,No internet service,No internet service,1
CUST00270,29,60.78,3197.23,1,Month-to-month,Credit card,DSL,Yes,No,Yes,0,Female,No,Yes,Yes,No phone service,Yes,No,Yes,No,0
CUST00271,45,108.64,4648.14,1,One year,Credit card,Fiber optic,No,No,No,0,Female,Yes,No,Yes,No phone service,Yes,No,No,No internet service,1
CUST00272,5,24.72,7585.47,1,Month-to-month,Mailed check,Fiber optic,Yes,No,No,0,Male,Yes,No,Yes,No,Yes,No internet service,No internet service,No internet service,1
CUST00273,36,116.14,568.63,3,Month-to-month,Electronic check,Fiber optic,No,No,Yes,1,Female,Yes,No,Yes,Yes,No,Yes,No internet service,Yes,1
CUST00274,23,87.92,4069.0,2,One year,Mailed check,Fiber optic,No internet service,No,No,0,Female,Yes,No,Yes,Yes,No,No,No,No internet service,0
CUST00275,45,83.14,2644.78,3,Two year,Bank transfer,Fiber optic,No,No,Yes,0,Male,Yes,Yes,Yes,Yes,No internet service,No internet service,Yes,No internet service,0
CUST00276,52,47.06,4076.33,2,Two year,Bank transfer,DSL,Yes,Yes,Yes,0,Male,No,No,Yes,Yes,No,No,No,Yes,0
CUST00277,59,44.88,211.32,2,One year,Credit card,No,Yes,Yes,No,0,Female,Yes,Yes,Yes,No,Yes,No,No,Yes,0
CUST00278,62,114.21,2517.94,4,Month-to-month,Mailed check,No,No,No,No,0,Female,Yes,Yes,No,No,No internet service,Yes,No internet service,No internet service,0
CUST00279,31,49.83,6562.55,3,Month-to-month,Electronic check,DSL,No,Yes,Yes,0,Male,No,No,Yes,No,No internet service,Yes,Yes,Yes,1
CUST00280,32,97.55,4440.46,2,Month-to-month,Electronic check,DSL,No,No,No,0,Male,Yes,Yes,No,Yes,Yes,No,No,No internet service,1
CUST00281,66,59.31,3615.65,2,Month-to-month,Credit card,DSL,Yes,Yes,Yes,1,Male,Yes,Yes,Yes,Yes,Yes,No internet service,No,Yes,1
CUST00282,17,33.93,2298.49,4,Month-to-month,Credit card,Fiber optic,No,Yes,No,0,Female,No,No,Yes,Yes,No,Yes,No,No,0
CUST00283,24,21.07,2398.38,3,Two year,Mailed check,No,No internet service,Yes,No,0,Female,No,No,Yes,No,No internet service,Yes,Yes,No,0
CUST00284,53,74.43,3077.15,1,Month-to-month,Credit card,Fiber optic,No,No,No,0,Male,No,Yes,Yes,No,No internet service,Yes,Yes,No internet service,0
CUST00285,57,117.58,6687.85,4,Month-to-month,Credit card,No,No,Yes,No,0,Female,Yes,No,Yes,No,Yes,Yes,No,No,1
CUST00286,66,56.91,7738.36,2,Month-to-month,Credit card,DSL,No internet service,Yes,Yes,1,Female,Yes,Yes,Yes,Yes,No,No,No,Yes,0
CUST00287,45,55.72,3520.47,3,One year,Bank transfer,Fiber optic,No,No,Yes,1,Female,No,No,Yes,No,No,Yes,No,No,0
CUST00288,23,54.41,3158.96,2,Month-to-month,Mailed check,DSL,No,No,Yes,0,Male,No,No,Yes,No,No,No internet service,No internet service,No,1
CUST00289,31,72.05,6775.48,4,Month-to-month,Electronic check,DSL,No,No internet service,No,0,Female,No,No,Yes,Yes,No,Yes,Yes,No,0
CUST00290,46,64.07,3426.7,4,Month-to-month,Electronic check,Fiber optic,Yes,No internet service,Yes,0,Male,Yes,No,Yes,No,Yes,No,No,No,1
CUST00291,22,107.99,4425.11,3,Month-to-month,Mailed check,DSL,No,Yes,No,0,Female,No,No,Yes,No,No,No,No,Yes,1
CUST00292,65,70.55,1862.91,4,Month-to-month,Credit card,Fiber optic,No internet service,Yes,No,0,Male,Yes,No,Yes,Yes,No,No internet service,No,No,1
CUST00293,26,70.78,5953.15,4,Month-to-month,Credit card,Fiber optic,Yes,No,Yes,0,Male,No,No,Yes,Yes,No,No,No,No,0
CUST00294,1,33.84,4265.27,1,Month-to-month,Electronic check,No,No internet service,No internet service,Yes,1,Male,Yes,No,No,Yes,No,No,No,No internet service,0
CUST00295,16,118.27,6476.1,2,One year,Bank transfer,DSL,No,No internet service,No,1,Female,No,No,Yes,Yes,Yes,No,No,No,1
CUST00296,32,45.0,6250.25,1,One year,Mailed check,Fiber optic,No,Yes,No,1,Male,No,No,Yes,Yes,No,Yes,No,No,1
CUST00297,8,27.34,1735.74,1,One year,Credit card,No,No,No,No,0,Female,No,No,Yes,Yes,Yes,Yes,No internet service,No internet service,0
CUST00298,42,86.31,5730.77,3,Month-to-month,Bank transfer,No,No,No,No,0,Female,No,No,Yes,Yes,Yes,No,No,No internet service,1
CUST00299,47,79.54,6404.43,4,Month-to-month,Bank transfer,Fiber optic,No internet service,No internet service,No,0,Female,Yes,No,Yes,No,No,No,No internet service,No,0
CUST00300,38,61.51,2781.94,2,Month-to-month,Credit card,Fiber optic,No,Yes,No,0,Female,No,No,Yes,Yes,No,Yes,Yes,No,0
CUST00301,41,62.22,1397.42,2,Month-to-month,Mailed check,Fiber optic,No internet service,No,Yes,0,Female,No,Yes,Yes,Yes,No,No,Yes,No,0
CUST00302,25,98.51,41.0,2,Month-to-month,Mailed check,Fiber optic,No,Yes,Yes,0,Male,No,No,Yes,Yes,No internet service,No,No,No internet service,0
CUST00303,49,39.57,3618.21,4,Month-to-month,Electronic check,Fiber optic,No,Yes,No,0,Male,Yes,Yes,Yes,No phone service,No,No internet service,No,Yes,0
CUST00304,24,102.03,2832.41,2,One year,Electronic check,Fiber optic,No internet service,No,Yes,0,Female,No,No,Yes,No,No,No,No,Yes,0
CUST00305,23,84.87,4448.18,2,Two year,Mailed check,Fiber optic,Yes,Yes,Yes,0,Male,No,No,Yes,No,No,No,No,No,0
CUST00306,12,61.9,1520.57,4,One year,Credit card,Fiber optic,No,No,Yes,0,Female,No,Yes,Yes,No,No,Yes,Yes,No,1
CUST00307,59,65.8,6880.13,3,Month-to-month,Mailed check,DSL,Yes,No,Yes,0,Male,Yes,No,Yes,Yes,No,Yes,Yes,Yes,1
CUST00308,6,45.66,2076.89,2,One year,Electronic check,Fiber optic,No internet service,No internet service,Yes,0,Female,Yes,No,Yes,No phone service,No,No,No,No,0
CUST00309,56,95.21,1826.91,4,Month-to-month,Electronic check,DSL,No,No,Yes,1,Male,Yes,Yes,Yes,Yes,Yes,No,No internet service,Yes,1
CUST00310,35,71.29,3856.1,1,One year,Electronic check,Fiber optic,No internet service,Yes,Yes,0,Female,Yes,Yes,Yes,No,No,No,No,Yes,1
CUST00311,44,52.09,4000.83,4,Month-to-month,Mailed check,DSL,No internet service,Yes,Yes,0,Female,Yes,No,Yes,Yes,No,No,No,No internet service,0
CUST00312,19,79.61,1736.38,1,Month-to-month,Mailed check,Fiber optic,Yes,No,No,0,Male,Yes,No,Yes,No,Yes,No internet service,Yes,No,0
CUST00313,64,119.57,2189.45,4,Two year,Credit card,No,Yes,No,Yes,0,Female,No,No,Yes,Yes,No,Yes,No,Yes,0
CUST00314,7,63.53,1374.25,2,One year,Electronic check,Fiber optic,No,No,No,0,Male,Yes,No,Yes,No,Yes,Yes,No,No internet service,0
CUST00315,15,112.07,5753.31,3,Month-to-month,Bank transfer,DSL,No,No,Yes,1,Male,No,No,Yes,Yes,No,Yes,Yes,Yes,0
CUST00316,13,54.5,6165.31,3,Month-to-month,Bank transfer,Fiber optic,Yes,No,No,0,Male,No,No,Yes,No,Yes,No internet service,Yes,No,0
CUST00317,14,25.47,3709.38,2,Month-to-month,Credit card,DSL,Yes,Yes,No,0,Male,No,No,Yes,Yes,Yes,No,No,No internet service,1
CUST00318,65,40.42,5718.41,1,Two year,Credit card,Fiber optic,No,No,Yes,0,Female,Yes,Yes,Yes,No phone service,Yes,Yes,Yes,Yes,0
CUST00319,31,61.87,5892.76,4,One year,Electronic check,Fiber optic,Yes,No,No,0,Female,Yes,No,Yes,Yes,No,Yes,Yes,No internet service,0
CUST00320,62,41.96,1123.44,2,Two year,Mailed check,No,No internet service,No internet service,Yes,0,Female,No,No,Yes,No,No internet service,Yes,No,No,0
CUST00321,50,20.02,7730.1,4,Month-to-month,Mailed check,DSL,No internet service,No,Yes,0,Female,No,No,Yes,No,No,No internet service,No,No,0
CUST00322,24,111.5,6571.83,2,One year,Bank transfer,Fiber optic,No,Yes,Yes,0,Female,No,No,Yes,No,No internet service,Yes,No,No,0
CUST00323,57,104.39,1651.78,2,One year,Electronic check,No,Yes,No,Yes,0,Male,Yes,No,Yes,No,No internet service,No,No,No,0
CUST00324,62,94.23,1505.6,4,Month-to-month,Bank transfer,No,Yes,No,No,1,Male,No,No,No,No phone service,Yes,Yes,No internet service,No internet service,0
CUST00325,61,36.78,1022.78,3,Month-to-month,Bank transfer,DSL,No,Yes,Yes,0,Female,No,Yes,No,Yes,Yes,No,No internet service,Yes,0
CUST00326,21,32.04,1124.26,3,One year,Electronic check,Fiber optic,No internet service,No,No,0,Female,No,No,Yes,Yes,Yes,No internet service,No,No internet service,0
CUST00327,57,26.76,5990.33,1,One year,Credit card,DSL,No,Yes,No,0,Male,Yes,No,Yes,Yes,No,Yes,Yes,No internet service,0
CUST00328,57,92.4,3767.84,4,One year,Bank transfer,Fiber optic,No,No,Yes,0,Female,Yes,No,Yes,No,No,Yes,Yes,No,0
CUST00329,48,112.88,6267.81,1,One year,Credit card,DSL,Yes,No internet service,No,0,Female,Yes,No,Yes,Yes,Yes,No,Yes,Yes,0
CUST00330,51,63.05,5975.11,2,One year,Mailed check,No,No,No,No,0,Male,Yes,No,Yes,No,No,Yes,No,Yes,0
CUST00331,41,31.91,4844.81,1,One year,Bank transfer,DSL,No,No,No,0,Female,Yes,No,Yes,Yes,No,No,Yes,No,0
CUST00332,69,71.24,5497.21,2,Month-to-month,Electronic check,Fiber optic,Yes,Yes,Yes,1,Male,No,No,Yes,Yes,No,No,No,Yes,0
CUST00333,14,54.88,166.48,4,Month-to-month,Credit card,Fiber optic,No,Yes,No,0,Male,No,No,Yes,No,No,No,No internet service,Yes,0
CUST00334,53,57.48,2507.99,4,One year,Mailed check,No,No,No,Yes,0,Male,No,Yes,Yes,No,No internet service,No,No internet service,No,0
CUST00335,59,82.13,5109.82,4,Two year,Mailed check,Fiber optic,No,No,Yes,1,Female,Yes,Yes,Yes,No,No,Yes,No internet service,No,0
CUST00336,7,91.87,94.57,4,Month-to-month,Bank transfer,DSL,No,No,Yes,0,Female,No,No,Yes,Yes,No internet service,No,Yes,No internet service,1
CUST00337,52,31.06,283.16,1,Month-to-month,Mailed check,DSL,No internet service,No internet service,Yes,0,Female,Yes,No,Yes,No phone service,No,No,No internet service,No,0
CUST00338,59,23.56,6818.07,2,Month-to-month,Electronic check,DSL,No,No,No,0,Female,Yes,Yes,No,No,No,Yes,No,Yes,0
CUST00339,4,119.43,5478.52,3,Month-to-month,Bank transfer,Fiber optic,No,No,No,0,Male,No,No,Yes,No,Yes,Yes,No,Yes,0
CUST00340,67,43.27,2137.65,4,Month-to-month,Mailed check,Fiber optic,No internet service,No,No,0,Female,No,No,Yes,Yes,Yes,No,Yes,No,1
